txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
VM-GL-00171,2026-03-15,6660 Contractors,Short-term contractor pool,-32754,USD,contractors,,,CloudLedger,Finance,VM-249
VM-GL-00172,2026-03-18,6670 Data,External dataset purchase,-16274,USD,data,,,CloudLedger,Security,VM-250
VM-GL-00173,2026-03-21,6680 Events,Field workshop expense,-18128,USD,events,,,CloudLedger,Regulatory,VM-251
VM-GL-00174,2026-03-24,6690 FX,Foreign exchange adjustment,1854,USD,fx,,,CloudLedger,Clinical Platform,VM-252
VM-GL-00175,2026-03-27,6700 Accrual,Month-end accrual reversal,-11536,USD,accrual,,,CloudLedger,Quality Systems,VM-253
VM-GL-00176,2026-03-03,6710 Tax Credit,Research credit receipt,23175,USD,tax credit,,,CloudLedger,Customer Success,VM-254
VM-GL-00177,2026-03-06,6720 Interest,Bank interest,1957,USD,interest,,,CloudLedger,Finance,VM-255
VM-GL-00178,2026-04-06,4000 Revenue,Verdant MedTech Labs customer receipt - Summit Ward Network North region,78390,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00179,2026-04-09,4000 Revenue,Verdant MedTech Labs customer receipt - Pinecrest Care Group North region,92040,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00180,2026-04-12,4000 Revenue,Verdant MedTech Labs customer receipt - Alder County Health Enterprise,105690,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00181,2026-04-15,4000 Revenue,Verdant MedTech Labs customer receipt - Brightpath Clinics Enterprise,119340,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00182,2026-04-18,4000 Revenue,Verdant MedTech Labs customer receipt - Meadowline Diagnostics Enterprise,132990,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00183,2026-04-09,6000 Payroll,Verdant MedTech Labs payroll batch 1,-132680,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00184,2026-04-12,6000 Payroll,Verdant MedTech Labs payroll batch 2,-142310,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00185,2026-04-15,6000 Payroll,Verdant MedTech Labs payroll batch 3,-151940,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00186,2026-04-18,6000 Payroll,Verdant MedTech Labs payroll batch 4,-161570,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00187,2026-04-12,6510 Infrastructure,BlueTable Analytics payment for 2026-04,-13050.88,USD,Data,VM-VEN-010,BlueTable Analytics,CloudLedger,Finance,VM-203
VM-GL-00188,2026-04-15,6520 Professional Services,Riverbend Recruiting payment for 2026-04,-9419.35,USD,Recruiting,VM-VEN-011,Riverbend Recruiting,CloudLedger,Security,VM-204
VM-GL-00189,2026-04-18,6530 Security,AxisWorks Facilities payment for 2026-04,-6800.06,USD,Facilities,VM-VEN-012,AxisWorks Facilities,CloudLedger,Regulatory,VM-205
VM-GL-00190,2026-04-21,6540 Operations,SlateFox Insurance payment for 2026-04,-9824.14,USD,Insurance,VM-VEN-013,SlateFox Insurance,CloudLedger,Clinical Platform,VM-206
VM-GL-00191,2026-04-24,6550 Software,SignalPeak AppSec payment for 2026-04,-14806.25,USD,Security,VM-VEN-014,SignalPeak AppSec,CloudLedger,Quality Systems,VM-207
VM-GL-00192,2026-04-27,6510 Infrastructure,HelpHarbor Desk payment for 2026-04,-7806.88,USD,Support,VM-VEN-015,HelpHarbor Desk,CloudLedger,Customer Success,VM-208
VM-GL-00193,2026-04-03,6520 Professional Services,CloseFrame Accounting payment for 2026-04,-8219.4,USD,Finance,VM-VEN-016,CloseFrame Accounting,CloudLedger,Finance,VM-209
VM-GL-00194,2026-04-06,6530 Security,SkillHarbor Learning payment for 2026-04,-4998.59,USD,Training,VM-VEN-017,SkillHarbor Learning,CloudLedger,Security,VM-210
VM-GL-00195,2026-04-09,6540 Operations,Waypost Travel Desk payment for 2026-04,-8015.46,USD,Travel,VM-VEN-018,Waypost Travel Desk,CloudLedger,Regulatory,VM-211
VM-GL-00196,2026-04-12,6550 Software,Tundra Test Labs payment for 2026-04,-9897.27,USD,Device,VM-VEN-019,Tundra Test Labs,CloudLedger,Clinical Platform,VM-212
VM-GL-00197,2026-04-15,6510 Infrastructure,VectorPoint Research payment for 2026-04,-17574.4,USD,Research,VM-VEN-020,VectorPoint Research,CloudLedger,Quality Systems,VM-213
VM-GL-00198,2026-04-18,6520 Professional Services,Linebird Communications payment for 2026-04,-4018.03,USD,Comms,VM-VEN-021,Linebird Communications,CloudLedger,Customer Success,VM-214
VM-GL-00199,2026-04-21,6530 Security,Pinehook Operations payment for 2026-04,-14939.12,USD,Ops,VM-VEN-022,Pinehook Operations,CloudLedger,Finance,VM-215
VM-GL-00200,2026-04-24,6540 Operations,Mossbank Data Exchange payment for 2026-04,-9644.92,USD,Data,VM-VEN-023,Mossbank Data Exchange,CloudLedger,Security,VM-216
VM-GL-00201,2026-04-27,6550 Software,Ironleaf GRC payment for 2026-04,-9057.82,USD,Security,VM-VEN-024,Ironleaf GRC,CloudLedger,Regulatory,VM-217
VM-GL-00202,2026-04-03,6510 Infrastructure,QuartzPay Services payment for 2026-04,-10851.05,USD,Payments,VM-VEN-025,QuartzPay Services,CloudLedger,Clinical Platform,VM-218
VM-GL-00203,2026-04-06,6520 Professional Services,HarborDesk Workplace payment for 2026-04,-6146.01,USD,Facilities,VM-VEN-026,HarborDesk Workplace,CloudLedger,Quality Systems,VM-219
VM-GL-00204,2026-04-09,6530 Security,Northstar Design Office payment for 2026-04,-11654.45,USD,Design,VM-VEN-027,Northstar Design Office,CloudLedger,Customer Success,VM-220
VM-GL-00205,2026-04-12,6540 Operations,Watchtower Metrics payment for 2026-04,-6103.78,USD,Monitoring,VM-VEN-028,Watchtower Metrics,CloudLedger,Finance,VM-221
VM-GL-00206,2026-04-15,6550 Software,SafeCask Backups payment for 2026-04,-6136.22,USD,Backup,VM-VEN-029,SafeCask Backups,CloudLedger,Security,VM-222
VM-GL-00207,2026-04-18,6510 Infrastructure,KeelWorks Procurement payment for 2026-04,-12872.96,USD,Procurement,VM-VEN-030,KeelWorks Procurement,CloudLedger,Regulatory,VM-223
VM-GL-00208,2026-04-21,6520 Professional Services,Alder QA Studio payment for 2026-04,-10209.36,USD,QA,VM-VEN-031,Alder QA Studio,CloudLedger,Clinical Platform,VM-224
VM-GL-00209,2026-04-24,6530 Security,BridgeLoop Integrations payment for 2026-04,-13100.57,USD,Integration,VM-VEN-032,BridgeLoop Integrations,CloudLedger,Quality Systems,VM-225
VM-GL-00210,2026-04-27,6540 Operations,Covefront Success Ops payment for 2026-04,-12153.48,USD,Customer,VM-VEN-033,Covefront Success Ops,CloudLedger,Customer Success,VM-226
VM-GL-00211,2026-04-03,6550 Software,PeopleField Systems payment for 2026-04,-9625.35,USD,HR,VM-VEN-034,PeopleField Systems,CloudLedger,Finance,VM-227
VM-GL-00212,2026-04-06,6510 Infrastructure,PayRun Office payment for 2026-04,-7588.52,USD,Payroll,VM-VEN-035,PayRun Office,CloudLedger,Security,VM-228
VM-GL-00213,2026-04-09,6520 Professional Services,Northgate Audit Partners payment for 2026-04,-17922,USD,Audit,VM-VEN-036,Northgate Audit Partners,CloudLedger,Regulatory,VM-229
VM-GL-00214,2026-04-12,6530 Security,RelayStack Compute payment for 2026-04,-9874.61,USD,Hosting,VM-VEN-037,RelayStack Compute,CloudLedger,Clinical Platform,VM-230
VM-GL-00215,2026-04-15,6540 Operations,Oakline Data Rooms payment for 2026-04,-4915.67,USD,Data,VM-VEN-038,Oakline Data Rooms,CloudLedger,Quality Systems,VM-231
VM-GL-00216,2026-04-18,6550 Software,PaperTrail Systems payment for 2026-04,-5011.98,USD,Docs,VM-VEN-039,PaperTrail Systems,CloudLedger,Customer Success,VM-232
VM-GL-00217,2026-04-21,6510 Infrastructure,BeaconRisk Advisory payment for 2026-04,-15581.44,USD,Risk,VM-VEN-040,BeaconRisk Advisory,CloudLedger,Finance,VM-233
VM-GL-00218,2026-04-24,6520 Professional Services,Fieldstone Research payment for 2026-04,-8423.34,USD,Market,VM-VEN-041,Fieldstone Research,CloudLedger,Security,VM-234
VM-GL-00219,2026-04-27,6530 Security,Brightling Locale payment for 2026-04,-5103.13,USD,Localization,VM-VEN-042,Brightling Locale,CloudLedger,Regulatory,VM-235
VM-GL-00220,2026-04-03,6540 Operations,SummitFloor Events payment for 2026-04,-9697.45,USD,Events,VM-VEN-043,SummitFloor Events,CloudLedger,Clinical Platform,VM-200
VM-GL-00221,2026-04-15,6100 Rent,Office and lab rent,-43890,USD,rent,,,CloudLedger,Clinical Platform,VM-240
VM-GL-00222,2026-04-18,6110 Benefits,Benefits clearing,-71582.5,USD,benefits,,,CloudLedger,Quality Systems,VM-241
VM-GL-00223,2026-04-21,6120 Taxes,Payroll taxes,-39919,USD,taxes,,,CloudLedger,Customer Success,VM-242
VM-GL-00224,2026-04-24,6600 Travel,Customer travel,-15466,USD,travel,,,CloudLedger,Finance,VM-243
VM-GL-00225,2026-04-27,6610 Meals,Team meals and meetings,-6479,USD,meals,,,CloudLedger,Security,VM-244
VM-GL-00226,2026-04-03,6620 Equipment,Laptop and device purchases,-25916,USD,equipment,,,CloudLedger,Regulatory,VM-245
VM-GL-00227,2026-04-06,6630 Fees,Bank and payment fees,-7628.5,USD,fees,,,CloudLedger,Clinical Platform,VM-246
VM-GL-00228,2026-04-09,6640 Refunds,Customer credit memo,-10032,USD,refunds,,,CloudLedger,Quality Systems,VM-247
VM-GL-00229,2026-04-12,6650 Training,Training and enablement,-5643,USD,training,,,CloudLedger,Customer Success,VM-248
VM-GL-00230,2026-04-15,6660 Contractors,Short-term contractor pool,-33231,USD,contractors,,,CloudLedger,Finance,VM-249
VM-GL-00231,2026-04-18,6670 Data,External dataset purchase,-16511,USD,data,,,CloudLedger,Security,VM-250
VM-GL-00232,2026-04-21,6680 Events,Field workshop expense,-18392,USD,events,,,CloudLedger,Regulatory,VM-251
VM-GL-00233,2026-04-24,6690 FX,Foreign exchange adjustment,-2717,USD,fx,,,CloudLedger,Clinical Platform,VM-252
VM-GL-00234,2026-04-27,6700 Accrual,Month-end accrual reversal,11704,USD,accrual,,,CloudLedger,Quality Systems,VM-253
VM-GL-00235,2026-04-03,6710 Tax Credit,Research credit receipt,23512.5,USD,tax credit,,,CloudLedger,Customer Success,VM-254
VM-GL-00236,2026-04-06,6720 Interest,Bank interest,1985.5,USD,interest,,,CloudLedger,Finance,VM-255
VM-GL-00237,2026-05-06,4000 Revenue,Verdant MedTech Labs customer receipt - Pinecrest Care Group North region,81120,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00238,2026-05-09,4000 Revenue,Verdant MedTech Labs customer receipt - Alder County Health Enterprise,94770,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00239,2026-05-12,4000 Revenue,Verdant MedTech Labs customer receipt - Brightpath Clinics Enterprise,108420,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00240,2026-05-15,4000 Revenue,Verdant MedTech Labs customer receipt - Meadowline Diagnostics Enterprise,122070,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00241,2026-05-18,4000 Revenue,Verdant MedTech Labs customer receipt - Summit Ward Network Enterprise,135720,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00242,2026-05-09,6000 Payroll,Verdant MedTech Labs payroll batch 1,-135890,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00243,2026-05-12,6000 Payroll,Verdant MedTech Labs payroll batch 2,-145520,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00244,2026-05-15,6000 Payroll,Verdant MedTech Labs payroll batch 3,-155150,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00245,2026-05-18,6000 Payroll,Verdant MedTech Labs payroll batch 4,-164780,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00246,2026-05-12,6510 Infrastructure,SlateFox Insurance payment for 2026-05,-12208.64,USD,Insurance,VM-VEN-013,SlateFox Insurance,CloudLedger,Security,VM-204
VM-GL-00247,2026-05-15,6520 Professional Services,SignalPeak AppSec payment for 2026-05,-14375,USD,Security,VM-VEN-014,SignalPeak AppSec,CloudLedger,Regulatory,VM-205
VM-GL-00248,2026-05-18,6530 Security,HelpHarbor Desk payment for 2026-05,-7579.5,USD,Support,VM-VEN-015,HelpHarbor Desk,CloudLedger,Clinical Platform,VM-206
VM-GL-00249,2026-05-21,6540 Operations,CloseFrame Accounting payment for 2026-05,-7980,USD,Finance,VM-VEN-016,CloseFrame Accounting,CloudLedger,Quality Systems,VM-207
VM-GL-00250,2026-05-24,6550 Software,SkillHarbor Learning payment for 2026-05,-4853,USD,Training,VM-VEN-017,SkillHarbor Learning,CloudLedger,Customer Success,VM-208
VM-GL-00251,2026-05-27,6510 Infrastructure,Waypost Travel Desk payment for 2026-05,-7782,USD,Travel,VM-VEN-018,Waypost Travel Desk,CloudLedger,Finance,VM-209
VM-GL-00252,2026-05-03,6520 Professional Services,Tundra Test Labs payment for 2026-05,-9609,USD,Device,VM-VEN-019,Tundra Test Labs,CloudLedger,Security,VM-210
VM-GL-00253,2026-05-06,6530 Security,VectorPoint Research payment for 2026-05,-13730,USD,Research,VM-VEN-020,VectorPoint Research,CloudLedger,Regulatory,VM-211
VM-GL-00254,2026-05-09,6540 Operations,Linebird Communications payment for 2026-05,-3901,USD,Comms,VM-VEN-021,Linebird Communications,CloudLedger,Clinical Platform,VM-212
VM-GL-00255,2026-05-12,6550 Software,Pinehook Operations payment for 2026-05,-14504,USD,Ops,VM-VEN-022,Pinehook Operations,CloudLedger,Quality Systems,VM-213
VM-GL-00256,2026-05-15,6510 Infrastructure,Mossbank Data Exchange payment for 2026-05,-11985.92,USD,Data,VM-VEN-023,Mossbank Data Exchange,CloudLedger,Customer Success,VM-214
VM-GL-00257,2026-05-18,6520 Professional Services,Ironleaf GRC payment for 2026-05,-8794,USD,Security,VM-VEN-024,Ironleaf GRC,CloudLedger,Finance,VM-215
VM-GL-00258,2026-05-21,6530 Security,QuartzPay Services payment for 2026-05,-10535,USD,Payments,VM-VEN-025,QuartzPay Services,CloudLedger,Security,VM-216
VM-GL-00259,2026-05-24,6540 Operations,HarborDesk Workplace payment for 2026-05,-5967,USD,Facilities,VM-VEN-026,HarborDesk Workplace,CloudLedger,Regulatory,VM-217
VM-GL-00260,2026-05-27,6550 Software,Northstar Design Office payment for 2026-05,-11315,USD,Design,VM-VEN-027,Northstar Design Office,CloudLedger,Clinical Platform,VM-218
VM-GL-00261,2026-05-03,6510 Infrastructure,Watchtower Metrics payment for 2026-05,-5926,USD,Monitoring,VM-VEN-028,Watchtower Metrics,CloudLedger,Quality Systems,VM-219
VM-GL-00262,2026-05-06,6520 Professional Services,SafeCask Backups payment for 2026-05,-5957.5,USD,Backup,VM-VEN-029,SafeCask Backups,CloudLedger,Customer Success,VM-220
VM-GL-00263,2026-05-09,6530 Security,KeelWorks Procurement payment for 2026-05,-10057,USD,Procurement,VM-VEN-030,KeelWorks Procurement,CloudLedger,Finance,VM-221
VM-GL-00264,2026-05-12,6540 Operations,Alder QA Studio payment for 2026-05,-9912,USD,QA,VM-VEN-031,Alder QA Studio,CloudLedger,Security,VM-222
VM-GL-00265,2026-05-15,6550 Software,BridgeLoop Integrations payment for 2026-05,-12719,USD,Integration,VM-VEN-032,BridgeLoop Integrations,CloudLedger,Regulatory,VM-223
VM-GL-00266,2026-05-18,6510 Infrastructure,Covefront Success Ops payment for 2026-05,-15103.36,USD,Customer,VM-VEN-033,Covefront Success Ops,CloudLedger,Clinical Platform,VM-224
VM-GL-00267,2026-05-21,6520 Professional Services,PeopleField Systems payment for 2026-05,-9345,USD,HR,VM-VEN-034,PeopleField Systems,CloudLedger,Quality Systems,VM-225
VM-GL-00268,2026-05-24,6530 Security,PayRun Office payment for 2026-05,-7367.5,USD,Payroll,VM-VEN-035,PayRun Office,CloudLedger,Customer Success,VM-226
VM-GL-00269,2026-05-27,6540 Operations,Northgate Audit Partners payment for 2026-05,-17400,USD,Audit,VM-VEN-036,Northgate Audit Partners,CloudLedger,Finance,VM-227
VM-GL-00270,2026-05-03,6550 Software,RelayStack Compute payment for 2026-05,-9587,USD,Hosting,VM-VEN-037,RelayStack Compute,CloudLedger,Security,VM-228
VM-GL-00271,2026-05-06,6510 Infrastructure,Oakline Data Rooms payment for 2026-05,-4772.5,USD,Data,VM-VEN-038,Oakline Data Rooms,CloudLedger,Regulatory,VM-229
VM-GL-00272,2026-05-09,6520 Professional Services,PaperTrail Systems payment for 2026-05,-4866,USD,Docs,VM-VEN-039,PaperTrail Systems,CloudLedger,Clinical Platform,VM-230
VM-GL-00273,2026-05-12,6530 Security,BeaconRisk Advisory payment for 2026-05,-12173,USD,Risk,VM-VEN-040,BeaconRisk Advisory,CloudLedger,Quality Systems,VM-231
VM-GL-00274,2026-05-15,6540 Operations,Fieldstone Research payment for 2026-05,-8178,USD,Market,VM-VEN-041,Fieldstone Research,CloudLedger,Customer Success,VM-232
VM-GL-00275,2026-05-18,6550 Software,Brightling Locale payment for 2026-05,-4954.5,USD,Localization,VM-VEN-042,Brightling Locale,CloudLedger,Finance,VM-233
VM-GL-00276,2026-05-21,6510 Infrastructure,SummitFloor Events payment for 2026-05,-12051.2,USD,Events,VM-VEN-043,SummitFloor Events,CloudLedger,Security,VM-234
VM-GL-00277,2026-05-24,6520 Professional Services,Warehouse Nine Services payment for 2026-05,-17763.5,USD,Ops,VM-VEN-044,Warehouse Nine Services,CloudLedger,Regulatory,VM-235
VM-GL-00278,2026-05-27,6530 Security,NorthFork ETL payment for 2026-05,-12664,USD,Data,VM-VEN-045,NorthFork ETL,CloudLedger,Clinical Platform,VM-200
VM-GL-00279,2026-05-03,6540 Operations,PatchHarbor Response payment for 2026-05,-8568,USD,Security,VM-VEN-046,PatchHarbor Response,CloudLedger,Quality Systems,VM-201
VM-GL-00280,2026-05-15,6100 Rent,Office and lab rent,-44520,USD,rent,,,CloudLedger,Clinical Platform,VM-240
VM-GL-00281,2026-05-18,6110 Benefits,Benefits clearing,-72610,USD,benefits,,,CloudLedger,Quality Systems,VM-241
VM-GL-00282,2026-05-21,6120 Taxes,Payroll taxes,-40492,USD,taxes,,,CloudLedger,Customer Success,VM-242
VM-GL-00283,2026-05-24,6600 Travel,Customer travel,-15688,USD,travel,,,CloudLedger,Finance,VM-243
VM-GL-00284,2026-05-27,6610 Meals,Team meals and meetings,-6572,USD,meals,,,CloudLedger,Security,VM-244
VM-GL-00285,2026-05-03,6620 Equipment,Laptop and device purchases,-26288,USD,equipment,,,CloudLedger,Regulatory,VM-245
VM-GL-00286,2026-05-06,6630 Fees,Bank and payment fees,-7738,USD,fees,,,CloudLedger,Clinical Platform,VM-246
VM-GL-00287,2026-05-09,6640 Refunds,Customer credit memo,-10176,USD,refunds,,,CloudLedger,Quality Systems,VM-247
VM-GL-00288,2026-05-12,6650 Training,Training and enablement,-5724,USD,training,,,CloudLedger,Customer Success,VM-248
VM-GL-00289,2026-05-15,6660 Contractors,Short-term contractor pool,-33708,USD,contractors,,,CloudLedger,Finance,VM-249
VM-GL-00290,2026-05-18,6670 Data,External dataset purchase,-16748,USD,data,,,CloudLedger,Security,VM-250
VM-GL-00291,2026-05-21,6680 Events,Field workshop expense,-18656,USD,events,,,CloudLedger,Regulatory,VM-251
VM-GL-00292,2026-05-24,6690 FX,Foreign exchange adjustment,1908,USD,fx,,,CloudLedger,Clinical Platform,VM-252
VM-GL-00293,2026-05-27,6700 Accrual,Month-end accrual reversal,-11872,USD,accrual,,,CloudLedger,Quality Systems,VM-253
VM-GL-00294,2026-05-03,6710 Tax Credit,Research credit receipt,23850,USD,tax credit,,,CloudLedger,Customer Success,VM-254
VM-GL-00295,2026-05-06,6720 Interest,Bank interest,2014,USD,interest,,,CloudLedger,Finance,VM-255
VM-GL-00296,2026-06-06,4000 Revenue,Verdant MedTech Labs customer receipt - Alder County Health Enterprise,83850,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00297,2026-06-09,4000 Revenue,Verdant MedTech Labs customer receipt - Brightpath Clinics Enterprise,97500,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00298,2026-06-12,4000 Revenue,Verdant MedTech Labs customer receipt - Meadowline Diagnostics Enterprise,111150,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00299,2026-06-15,4000 Revenue,Verdant MedTech Labs customer receipt - Summit Ward Network Enterprise,124800,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00300,2026-06-18,4000 Revenue,Verdant MedTech Labs customer receipt - Pinecrest Care Group Enterprise,138450,USD,revenue,,,CloudLedger,Revenue,VM-REV
VM-GL-00301,2026-06-09,6000 Payroll,Verdant MedTech Labs payroll batch 1,-139100,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00302,2026-06-12,6000 Payroll,Verdant MedTech Labs payroll batch 2,-148730,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00303,2026-06-15,6000 Payroll,Verdant MedTech Labs payroll batch 3,-158360,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00304,2026-06-18,6000 Payroll,Verdant MedTech Labs payroll batch 4,-167990,USD,payroll,,,CloudLedger,People,VM-PAY
VM-GL-00305,2026-06-12,6510 Infrastructure,CloseFrame Accounting payment for 2026-06,-10214.4,USD,Finance,VM-VEN-016,CloseFrame Accounting,CloudLedger,Regulatory,VM-205
VM-GL-00306,2026-06-15,6520 Professional Services,SkillHarbor Learning payment for 2026-06,-4998.59,USD,Training,VM-VEN-017,SkillHarbor Learning,CloudLedger,Clinical Platform,VM-206
VM-GL-00307,2026-06-18,6530 Security,Waypost Travel Desk payment for 2026-06,-8015.46,USD,Travel,VM-VEN-018,Waypost Travel Desk,CloudLedger,Quality Systems,VM-207
VM-GL-00308,2026-06-21,6540 Operations,Tundra Test Labs payment for 2026-06,-9897.27,USD,Device,VM-VEN-019,Tundra Test Labs,CloudLedger,Customer Success,VM-208
VM-GL-00309,2026-06-24,6550 Software,VectorPoint Research payment for 2026-06,-14141.9,USD,Research,VM-VEN-020,VectorPoint Research,CloudLedger,Finance,VM-209
VM-GL-00310,2026-06-27,6510 Infrastructure,Linebird Communications payment for 2026-06,-4018.03,USD,Comms,VM-VEN-021,Linebird Communications,CloudLedger,Security,VM-210
VM-GL-00311,2026-06-03,6520 Professional Services,Pinehook Operations payment for 2026-06,-14939.12,USD,Ops,VM-VEN-022,Pinehook Operations,CloudLedger,Regulatory,VM-211
VM-GL-00312,2026-06-06,6530 Security,Mossbank Data Exchange payment for 2026-06,-9644.92,USD,Data,VM-VEN-023,Mossbank Data Exchange,CloudLedger,Clinical Platform,VM-212
VM-GL-00313,2026-06-09,6540 Operations,Ironleaf GRC payment for 2026-06,-9057.82,USD,Security,VM-VEN-024,Ironleaf GRC,CloudLedger,Quality Systems,VM-213
VM-GL-00314,2026-06-12,6550 Software,QuartzPay Services payment for 2026-06,-10851.05,USD,Payments,VM-VEN-025,QuartzPay Services,CloudLedger,Customer Success,VM-214
VM-GL-00315,2026-06-15,6510 Infrastructure,HarborDesk Workplace payment for 2026-06,-7637.76,USD,Facilities,VM-VEN-026,HarborDesk Workplace,CloudLedger,Finance,VM-215
VM-GL-00316,2026-06-18,6520 Professional Services,Northstar Design Office payment for 2026-06,-11654.45,USD,Design,VM-VEN-027,Northstar Design Office,CloudLedger,Security,VM-216
VM-GL-00317,2026-06-21,6530 Security,Watchtower Metrics payment for 2026-06,-6103.78,USD,Monitoring,VM-VEN-028,Watchtower Metrics,CloudLedger,Regulatory,VM-217
VM-GL-00318,2026-06-24,6540 Operations,SafeCask Backups payment for 2026-06,-6136.22,USD,Backup,VM-VEN-029,SafeCask Backups,CloudLedger,Clinical Platform,VM-218
VM-GL-00319,2026-06-27,6550 Software,KeelWorks Procurement payment for 2026-06,-10358.71,USD,Procurement,VM-VEN-030,KeelWorks Procurement,CloudLedger,Quality Systems,VM-219
VM-GL-00320,2026-06-03,6510 Infrastructure,Alder QA Studio payment for 2026-06,-10209.36,USD,QA,VM-VEN-031,Alder QA Studio,CloudLedger,Customer Success,VM-220
VM-GL-00321,2026-06-06,6520 Professional Services,BridgeLoop Integrations payment for 2026-06,-13100.57,USD,Integration,VM-VEN-032,BridgeLoop Integrations,CloudLedger,Finance,VM-221
VM-GL-00322,2026-06-09,6530 Security,Covefront Success Ops payment for 2026-06,-12153.48,USD,Customer,VM-VEN-033,Covefront Success Ops,CloudLedger,Security,VM-222
VM-GL-00323,2026-06-12,6540 Operations,PeopleField Systems payment for 2026-06,-9625.35,USD,HR,VM-VEN-034,PeopleField Systems,CloudLedger,Regulatory,VM-223
VM-GL-00324,2026-06-15,6550 Software,PayRun Office payment for 2026-06,-7588.52,USD,Payroll,VM-VEN-035,PayRun Office,CloudLedger,Clinical Platform,VM-224
VM-GL-00325,2026-06-18,6510 Infrastructure,Northgate Audit Partners payment for 2026-06,-22272,USD,Audit,VM-VEN-036,Northgate Audit Partners,CloudLedger,Quality Systems,VM-225
VM-GL-00326,2026-06-21,6520 Professional Services,RelayStack Compute payment for 2026-06,-9874.61,USD,Hosting,VM-VEN-037,RelayStack Compute,CloudLedger,Customer Success,VM-226
VM-GL-00327,2026-06-24,6530 Security,Oakline Data Rooms payment for 2026-06,-4915.67,USD,Data,VM-VEN-038,Oakline Data Rooms,CloudLedger,Finance,VM-227
VM-GL-00328,2026-06-27,6540 Operations,PaperTrail Systems payment for 2026-06,-5011.98,USD,Docs,VM-VEN-039,PaperTrail Systems,CloudLedger,Security,VM-228
VM-GL-00329,2026-06-03,6550 Software,BeaconRisk Advisory payment for 2026-06,-12538.19,USD,Risk,VM-VEN-040,BeaconRisk Advisory,CloudLedger,Regulatory,VM-229
VM-GL-00330,2026-06-06,6510 Infrastructure,Fieldstone Research payment for 2026-06,-8423.34,USD,Market,VM-VEN-041,Fieldstone Research,CloudLedger,Clinical Platform,VM-230
VM-GL-00331,2026-06-09,6520 Professional Services,Brightling Locale payment for 2026-06,-5103.13,USD,Localization,VM-VEN-042,Brightling Locale,CloudLedger,Quality Systems,VM-231
VM-GL-00332,2026-06-12,6530 Security,SummitFloor Events payment for 2026-06,-9697.45,USD,Events,VM-VEN-043,SummitFloor Events,CloudLedger,Customer Success,VM-232
VM-GL-00333,2026-06-15,6540 Operations,Warehouse Nine Services payment for 2026-06,-18296.4,USD,Ops,VM-VEN-044,Warehouse Nine Services,CloudLedger,Finance,VM-233
VM-GL-00334,2026-06-18,6550 Software,NorthFork ETL payment for 2026-06,-13043.92,USD,Data,VM-VEN-045,NorthFork ETL,CloudLedger,Security,VM-234
VM-GL-00335,2026-06-21,6510 Infrastructure,PatchHarbor Response payment for 2026-06,-10967.04,USD,Security,VM-VEN-046,PatchHarbor Response,CloudLedger,Regulatory,VM-235
VM-GL-00336,2026-06-24,6520 Professional Services,LeadMesa Studio payment for 2026-06,-9522.35,USD,Sales,VM-VEN-047,LeadMesa Studio,CloudLedger,Clinical Platform,VM-200
VM-GL-00337,2026-06-27,6530 Security,ChartRiver BI payment for 2026-06,-6589.94,USD,BI,VM-VEN-048,ChartRiver BI,CloudLedger,Quality Systems,VM-201
VM-GL-00338,2026-06-03,6540 Operations,CrateBridge Storage payment for 2026-06,-6805.72,USD,Storage,VM-VEN-049,CrateBridge Storage,CloudLedger,Customer Success,VM-202
VM-GL-00339,2026-06-15,6100 Rent,Office and lab rent,-45150,USD,rent,,,CloudLedger,Clinical Platform,VM-240
VM-GL-00340,2026-06-18,6110 Benefits,Benefits clearing,-73637.5,USD,benefits,,,CloudLedger,Quality Systems,VM-241
