invoice_id,vendor_name,vendor_id,issue_date,due_date,amount,currency,status,po_number,period,department,cost_center,approver,source_system
LG-AP-00154,KeelWorks Procurement,LG-VEN-030,2026-05-27,2026-06-13,10057,USD,in review,LG-PO-07255,2026-05,Finance,LG-121,VP Operations,PayablesDesk
LG-AP-00155,Alder QA Studio,LG-VEN-031,2026-05-03,2026-06-14,9912,USD,approved,LG-PO-07256,2026-05,Security,LG-122,Security Lead,PayablesDesk
LG-AP-00156,BridgeLoop Integrations,LG-VEN-032,2026-05-06,2026-06-15,12719,USD,approved,LG-PO-07257,2026-05,Supply Network,LG-123,Revenue Ops,PayablesDesk
LG-AP-00157,Covefront Success Ops,LG-VEN-033,2026-05-09,2026-06-16,16755.29,USD,open,LG-PO-07258,2026-05,Logistics Platform,LG-124,Controller,PayablesDesk
LG-AP-00158,PeopleField Systems,LG-VEN-034,2026-05-12,2026-06-17,9345,USD,approved,,2026-05,Cold Chain Ops,LG-125,VP Operations,PayablesDesk
LG-AP-00159,PayRun Office,LG-VEN-035,2026-05-15,2026-06-18,7367.5,USD,approved,LG-PO-07260,2026-05,Customer Success,LG-126,Security Lead,PayablesDesk
LG-AP-00160,Northgate Audit Partners,LG-VEN-036,2026-05-18,2026-06-19,17400,USD,approved,LG-PO-07261,2026-05,Finance,LG-127,Revenue Ops,PayablesDesk
LG-AP-00161,RelayStack Compute,LG-VEN-037,2026-05-21,2026-06-20,9587,USD,approved,LG-PO-07262,2026-05,Security,LG-100,Controller,PayablesDesk
LG-AP-00162,Oakline Data Rooms,LG-VEN-038,2026-05-24,2026-06-21,4772.5,USD,open,LG-PO-07263,2026-05,Supply Network,LG-101,VP Operations,PayablesDesk
LG-AP-00163,PaperTrail Systems,LG-VEN-039,2026-05-27,2026-06-22,3114.24,USD,approved,LG-PO-07264,2026-05,Logistics Platform,LG-102,Security Lead,PayablesDesk
LG-AP-00164,BeaconRisk Advisory,LG-VEN-040,2026-05-03,2026-06-23,12173,USD,approved,LG-PO-07265,2026-05,Cold Chain Ops,LG-103,Revenue Ops,PayablesDesk
LG-AP-00165,Fieldstone Research,LG-VEN-041,2026-05-06,2026-06-10,8178,USD,approved,,2026-05,Customer Success,LG-104,Controller,PayablesDesk
LG-AP-00166,Brightling Locale,LG-VEN-042,2026-05-09,2026-06-11,4954.5,USD,approved,LG-PO-07267,2026-05,Finance,LG-105,VP Operations,PayablesDesk
LG-AP-00167,SummitFloor Events,LG-VEN-043,2026-05-12,2026-06-12,13369.3,USD,open,LG-PO-07268,2026-05,Security,LG-106,Security Lead,PayablesDesk
LG-AP-00168,Warehouse Nine Services,LG-VEN-044,2026-05-15,2026-06-13,17763.5,USD,approved,LG-PO-07269,2026-05,Supply Network,LG-107,Revenue Ops,PayablesDesk
LG-AP-00169,NorthFork ETL,LG-VEN-045,2026-05-18,2026-06-14,12664,USD,approved,LG-PO-07270,2026-05,Logistics Platform,LG-108,Controller,PayablesDesk
LG-AP-00170,PatchHarbor Response,LG-VEN-046,2026-05-21,2026-06-15,8568,USD,approved,LG-PO-07271,2026-05,Cold Chain Ops,LG-109,VP Operations,PayablesDesk
LG-AP-00171,CloseFrame Accounting,LG-VEN-016,2026-06-03,2026-06-10,11331.6,USD,open,,2026-06,Supply Network,LG-105,Controller,PayablesDesk
LG-AP-00172,SkillHarbor Learning,LG-VEN-017,2026-06-06,2026-06-11,5047.12,USD,approved,LG-PO-07273,2026-06,Logistics Platform,LG-106,VP Operations,PayablesDesk
LG-AP-00173,Waypost Travel Desk,LG-VEN-018,2026-06-09,2026-06-12,8093.28,USD,approved,LG-PO-07274,2026-06,Cold Chain Ops,LG-107,Security Lead,PayablesDesk
LG-AP-00174,Tundra Test Labs,LG-VEN-019,2026-06-12,2026-06-13,9993.36,USD,approved,LG-PO-07275,2026-06,Customer Success,LG-108,Revenue Ops,PayablesDesk
LG-AP-00175,VectorPoint Research,LG-VEN-020,2026-06-15,2026-06-14,14279.2,USD,approved,LG-PO-07276,2026-06,Finance,LG-109,Controller,PayablesDesk
LG-AP-00176,Linebird Communications,LG-VEN-021,2026-06-18,2026-06-15,4057.04,USD,open,LG-PO-07277,2026-06,Security,LG-110,VP Operations,PayablesDesk
LG-AP-00177,Pinehook Operations,LG-VEN-022,2026-06-21,2026-06-16,15084.16,USD,approved,LG-PO-07278,2026-06,Supply Network,LG-111,Security Lead,PayablesDesk
LG-AP-00178,Mossbank Data Exchange,LG-VEN-023,2026-06-24,2026-06-17,9738.56,USD,approved,,2026-06,Logistics Platform,LG-112,Revenue Ops,PayablesDesk
LG-AP-00179,Ironleaf GRC,LG-VEN-024,2026-06-27,2026-06-18,9145.76,USD,approved,LG-PO-07280,2026-06,Cold Chain Ops,LG-113,Controller,PayablesDesk
LG-AP-00180,QuartzPay Services,LG-VEN-025,2026-06-03,2026-06-19,10956.4,USD,approved,LG-PO-07281,2026-06,Customer Success,LG-114,VP Operations,PayablesDesk
LG-AP-00181,HarborDesk Workplace,LG-VEN-026,2026-06-06,2026-06-20,8473.14,USD,open,LG-PO-07282,2026-06,Finance,LG-115,Security Lead,PayablesDesk
LG-AP-00182,Northstar Design Office,LG-VEN-027,2026-06-09,2026-06-21,11767.6,USD,approved,LG-PO-07283,2026-06,Security,LG-116,Revenue Ops,PayablesDesk
LG-AP-00183,Watchtower Metrics,LG-VEN-028,2026-06-12,2026-06-22,6163.04,USD,approved,LG-PO-07284,2026-06,Supply Network,LG-117,Controller,PayablesDesk
LG-AP-00184,SafeCask Backups,LG-VEN-029,2026-06-15,2026-06-23,3812.8,USD,approved,LG-PO-07285,2026-06,Logistics Platform,LG-118,VP Operations,PayablesDesk
LG-AP-00185,KeelWorks Procurement,LG-VEN-030,2026-06-18,2026-06-10,10459.28,USD,approved,,2026-06,Cold Chain Ops,LG-119,Security Lead,PayablesDesk
LG-AP-00186,Alder QA Studio,LG-VEN-031,2026-06-21,2026-06-11,10308.48,USD,open,LG-PO-07287,2026-06,Customer Success,LG-120,Revenue Ops,PayablesDesk
LG-AP-00187,BridgeLoop Integrations,LG-VEN-032,2026-06-24,2026-06-12,13227.76,USD,approved,LG-PO-07288,2026-06,Finance,LG-121,Controller,PayablesDesk
LG-AP-00188,Covefront Success Ops,LG-VEN-033,2026-06-27,2026-06-13,12271.48,USD,in review,LG-PO-07289,2026-06,Security,LG-122,VP Operations,PayablesDesk
LG-AP-00189,PeopleField Systems,LG-VEN-034,2026-06-03,2026-06-14,9718.8,USD,approved,LG-PO-07290,2026-06,Supply Network,LG-123,Security Lead,PayablesDesk
LG-AP-00190,PayRun Office,LG-VEN-035,2026-06-06,2026-06-15,7662.2,USD,approved,LG-PO-07291,2026-06,Logistics Platform,LG-124,Revenue Ops,PayablesDesk
LG-AP-00191,Northgate Audit Partners,LG-VEN-036,2026-06-09,2026-06-16,24708,USD,open,LG-PO-07292,2026-06,Cold Chain Ops,LG-125,Controller,PayablesDesk
LG-AP-00192,RelayStack Compute,LG-VEN-037,2026-06-12,2026-06-17,9970.48,USD,approved,,2026-06,Customer Success,LG-126,VP Operations,PayablesDesk
LG-AP-00193,Oakline Data Rooms,LG-VEN-038,2026-06-15,2026-06-18,4963.4,USD,approved,LG-PO-07294,2026-06,Finance,LG-127,Security Lead,PayablesDesk
LG-AP-00194,PaperTrail Systems,LG-VEN-039,2026-06-18,2026-06-19,5060.64,USD,approved,LG-PO-07295,2026-06,Security,LG-100,Revenue Ops,PayablesDesk
LG-AP-00195,BeaconRisk Advisory,LG-VEN-040,2026-06-21,2026-06-20,12659.92,USD,approved,LG-PO-07296,2026-06,Supply Network,LG-101,Controller,PayablesDesk
LG-AP-00196,Fieldstone Research,LG-VEN-041,2026-06-24,2026-06-21,8505.12,USD,open,LG-PO-07297,2026-06,Logistics Platform,LG-102,VP Operations,PayablesDesk
LG-AP-00197,Brightling Locale,LG-VEN-042,2026-06-27,2026-06-22,3170.88,USD,approved,LG-PO-07298,2026-06,Cold Chain Ops,LG-103,Security Lead,PayablesDesk
LG-AP-00198,SummitFloor Events,LG-VEN-043,2026-06-03,2026-06-23,9791.6,USD,approved,LG-PO-07299,2026-06,Customer Success,LG-104,Revenue Ops,PayablesDesk
LG-AP-00199,Warehouse Nine Services,LG-VEN-044,2026-06-06,2026-06-10,18474.04,USD,approved,,2026-06,Finance,LG-105,Controller,PayablesDesk
LG-AP-00200,NorthFork ETL,LG-VEN-045,2026-06-09,2026-06-11,13170.56,USD,approved,LG-PO-07301,2026-06,Security,LG-106,VP Operations,PayablesDesk
LG-AP-00201,PatchHarbor Response,LG-VEN-046,2026-06-12,2026-06-12,12166.56,USD,open,LG-PO-07302,2026-06,Supply Network,LG-107,Security Lead,PayablesDesk
LG-AP-00202,LeadMesa Studio,LG-VEN-047,2026-06-15,2026-06-13,9614.8,USD,approved,LG-PO-07303,2026-06,Logistics Platform,LG-108,Revenue Ops,PayablesDesk
LG-AP-00203,ChartRiver BI,LG-VEN-048,2026-06-18,2026-06-14,6653.92,USD,approved,LG-PO-07304,2026-06,Cold Chain Ops,LG-109,Controller,PayablesDesk
LG-AP-00204,CrateBridge Storage,LG-VEN-049,2026-06-21,2026-06-15,6871.8,USD,approved,LG-PO-07305,2026-06,Customer Success,LG-110,VP Operations,PayablesDesk
LG-AP-00205,PortKey Identity,LG-VEN-008,2026-01-12,2026-02-15,22323.8,USD,open,LG-PO-08300,2026-01,Logistics Platform,LG-160,CFO delegate,PayablesDesk
LG-AP-00206,SlateFox Insurance,LG-VEN-013,2026-02-15,2026-03-18,25275.7,USD,approved,LG-PO-08301,2026-02,Cold Chain Ops,LG-161,CFO delegate,PayablesDesk
LG-AP-00207,Waypost Travel Desk,LG-VEN-018,2026-03-18,2026-04-21,23346,USD,approved,LG-PO-08302,2026-03,Customer Success,LG-162,CFO delegate,PayablesDesk
LG-AP-00208,Mossbank Data Exchange,LG-VEN-023,2026-04-21,2026-05-24,31369.4,USD,open,LG-PO-08303,2026-04,Finance,LG-163,CFO delegate,PayablesDesk
LG-AP-00209,Watchtower Metrics,LG-VEN-028,2026-05-24,2026-06-27,13629.8,USD,approved,LG-PO-08304,2026-05,Security,LG-164,CFO delegate,PayablesDesk
LG-AP-00210,Covefront Success Ops,LG-VEN-033,2026-06-27,2026-01-03,31268.68,USD,approved,LG-PO-08305,2026-06,Supply Network,LG-165,CFO delegate,PayablesDesk
LG-AP-00211,Oakline Data Rooms,LG-VEN-038,2026-01-03,2026-02-06,14317.5,USD,open,LG-PO-08306,2026-01,Logistics Platform,LG-166,CFO delegate,PayablesDesk
LG-AP-00212,SummitFloor Events,LG-VEN-043,2026-02-06,2026-03-09,31540.25,USD,approved,LG-PO-08307,2026-02,Cold Chain Ops,LG-167,CFO delegate,PayablesDesk
LG-AP-00213,ChartRiver BI,LG-VEN-048,2026-03-09,2026-04-12,14715.4,USD,approved,LG-PO-08308,2026-03,Customer Success,LG-168,CFO delegate,PayablesDesk
LG-AP-00214,SignalBirch Analytics,LG-VEN-053,2026-04-12,2026-05-15,22499.83,USD,open,LG-PO-08309,2026-04,Finance,LG-169,CFO delegate,PayablesDesk
LG-AP-00215,HarborShelf Storage,LG-VEN-058,2026-05-15,2026-06-18,62067,USD,approved,LG-PO-08310,2026-05,Security,LG-170,CFO delegate,PayablesDesk
LG-AP-00216,PantryLedger Analytics,LG-VEN-005,2026-06-18,2026-01-21,86356.3,USD,approved,LG-PO-08311,2026-06,Supply Network,LG-171,CFO delegate,PayablesDesk
LG-AP-00217,BlueTable Analytics,LG-VEN-010,2026-01-21,2026-02-24,23450.8,USD,open,LG-PO-08312,2026-01,Logistics Platform,LG-172,CFO delegate,PayablesDesk
LG-AP-00218,HelpHarbor Desk,LG-VEN-015,2026-02-24,2026-03-27,20085.68,USD,approved,LG-PO-08313,2026-02,Cold Chain Ops,LG-173,CFO delegate,PayablesDesk
LG-AP-00219,VectorPoint Research,LG-VEN-020,2026-03-27,2026-04-03,41190,USD,approved,LG-PO-08314,2026-03,Customer Success,LG-174,CFO delegate,PayablesDesk
LG-AP-00220,QuartzPay Services,LG-VEN-025,2026-04-03,2026-05-06,35292.25,USD,open,LG-PO-08315,2026-04,Finance,LG-175,CFO delegate,PayablesDesk
LG-AP-00221,KeelWorks Procurement,LG-VEN-030,2026-05-06,2026-06-09,23131.1,USD,approved,LG-PO-08316,2026-05,Security,LG-176,CFO delegate,PayablesDesk
LG-AP-00222,PayRun Office,LG-VEN-035,2026-06-09,2026-01-12,19523.88,USD,approved,LG-PO-08317,2026-06,Supply Network,LG-177,CFO delegate,PayablesDesk
LG-AP-00223,BeaconRisk Advisory,LG-VEN-040,2026-01-12,2026-02-15,36519,USD,open,LG-PO-08318,2026-01,Logistics Platform,LG-178,CFO delegate,PayablesDesk
LG-AP-00224,NorthFork ETL,LG-VEN-045,2026-02-15,2026-03-18,42424.4,USD,approved,LG-PO-08319,2026-02,Cold Chain Ops,LG-160,CFO delegate,PayablesDesk
LG-AP-00225,Benchline Devices,LG-VEN-050,2026-03-18,2026-04-21,40912.4,USD,approved,LG-PO-08320,2026-03,Customer Success,LG-161,CFO delegate,PayablesDesk
LG-AP-00226,ColdTrail Sensors,LG-VEN-055,2026-04-21,2026-05-24,36941,USD,open,LG-PO-08321,2026-04,Finance,LG-162,CFO delegate,PayablesDesk
LG-AP-00227,GroveRoute Dispatch,LG-VEN-002,2026-05-24,2026-06-27,41685,USD,approved,LG-PO-08322,2026-05,Security,LG-163,CFO delegate,PayablesDesk
LG-AP-00228,BrightBeam Hosting,LG-VEN-007,2026-06-27,2026-01-03,68005,USD,approved,LG-PO-08323,2026-06,Supply Network,LG-164,CFO delegate,PayablesDesk
LG-AP-00229,Expense card clearing,LG-TEMP-001,2026-03-18,2026-04-21,4800,USD,open,,2026-03,Customer Success,LG-EXC,missing,PayablesDesk
LG-AP-00230,Local courier reimbursements,LG-TEMP-002,2026-04-21,2026-05-24,6150,USD,in review,,2026-04,Finance,LG-EXC,missing,PayablesDesk
LG-AP-00231,One-off data purchase,LG-TEMP-003,2026-05-24,2026-06-27,7500,USD,open,,2026-05,Security,LG-EXC,missing,PayablesDesk
LG-AP-00232,Emergency contractor desk,LG-TEMP-004,2026-06-27,2026-04-03,8850,USD,in review,,2026-06,Supply Network,LG-EXC,missing,PayablesDesk
LG-AP-00233,Workshop venue deposit,LG-TEMP-005,2026-03-03,2026-05-06,10200,USD,open,,2026-03,Logistics Platform,LG-EXC,missing,PayablesDesk
LG-AP-00234,Expense card clearing,LG-TEMP-006,2026-04-06,2026-06-09,11550,USD,in review,,2026-04,Cold Chain Ops,LG-EXC,missing,PayablesDesk
LG-AP-00235,Local courier reimbursements,LG-TEMP-007,2026-05-09,2026-04-12,12900,USD,open,,2026-05,Customer Success,LG-EXC,missing,PayablesDesk
LG-AP-00236,One-off data purchase,LG-TEMP-008,2026-06-12,2026-05-15,14250,USD,in review,,2026-06,Finance,LG-EXC,missing,PayablesDesk
LG-AP-00237,Emergency contractor desk,LG-TEMP-009,2026-03-15,2026-06-18,15600,USD,open,,2026-03,Security,LG-EXC,missing,PayablesDesk
LG-AP-00238,Workshop venue deposit,LG-TEMP-010,2026-04-18,2026-04-21,16950,USD,in review,,2026-04,Supply Network,LG-EXC,missing,PayablesDesk
LG-AP-00239,Expense card clearing,LG-TEMP-011,2026-05-21,2026-05-24,18300,USD,open,,2026-05,Logistics Platform,LG-EXC,missing,PayablesDesk
LG-AP-00240,Local courier reimbursements,LG-TEMP-012,2026-06-24,2026-06-27,19650,USD,in review,,2026-06,Cold Chain Ops,LG-EXC,missing,PayablesDesk
