txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
LG-GL-00170,2026-03-12,6650 Training,Training and enablement,-5562,USD,training,,,CloudLedger,Customer Success,LG-248
LG-GL-00171,2026-03-15,6660 Contractors,Short-term contractor pool,-32754,USD,contractors,,,CloudLedger,Finance,LG-249
LG-GL-00172,2026-03-18,6670 Data,External dataset purchase,-16274,USD,data,,,CloudLedger,Security,LG-250
LG-GL-00173,2026-03-21,6680 Events,Field workshop expense,-18128,USD,events,,,CloudLedger,Supply Network,LG-251
LG-GL-00174,2026-03-24,6690 FX,Foreign exchange adjustment,1854,USD,fx,,,CloudLedger,Logistics Platform,LG-252
LG-GL-00175,2026-03-27,6700 Accrual,Month-end accrual reversal,-11536,USD,accrual,,,CloudLedger,Cold Chain Ops,LG-253
LG-GL-00176,2026-03-03,6710 Tax Credit,Research credit receipt,23175,USD,tax credit,,,CloudLedger,Customer Success,LG-254
LG-GL-00177,2026-03-06,6720 Interest,Bank interest,1957,USD,interest,,,CloudLedger,Finance,LG-255
LG-GL-00178,2026-04-06,4000 Revenue,Lattice Grove Foods customer receipt - Meadow Freight Alliance North region,67335,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00179,2026-04-09,4000 Revenue,Lattice Grove Foods customer receipt - Urban Harvest Network North region,79060,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00180,2026-04-12,4000 Revenue,Lattice Grove Foods customer receipt - Cedar Pantry Co-op Enterprise,90785,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00181,2026-04-15,4000 Revenue,Lattice Grove Foods customer receipt - Ridgeway Grocers Enterprise,102510,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00182,2026-04-18,4000 Revenue,Lattice Grove Foods customer receipt - Blue Orchard Foods Enterprise,114235,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00183,2026-04-09,6000 Payroll,Lattice Grove Foods payroll batch 1,-120280,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00184,2026-04-12,6000 Payroll,Lattice Grove Foods payroll batch 2,-129010,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00185,2026-04-15,6000 Payroll,Lattice Grove Foods payroll batch 3,-137740,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00186,2026-04-18,6000 Payroll,Lattice Grove Foods payroll batch 4,-146470,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00187,2026-04-12,6510 Infrastructure,BlueTable Analytics payment for 2026-04,-13050.88,USD,Data,LG-VEN-010,BlueTable Analytics,CloudLedger,Finance,LG-203
LG-GL-00188,2026-04-15,6520 Professional Services,Riverbend Recruiting payment for 2026-04,-9419.35,USD,Recruiting,LG-VEN-011,Riverbend Recruiting,CloudLedger,Security,LG-204
LG-GL-00189,2026-04-18,6530 Security,AxisWorks Facilities payment for 2026-04,-6800.06,USD,Facilities,LG-VEN-012,AxisWorks Facilities,CloudLedger,Supply Network,LG-205
LG-GL-00190,2026-04-21,6540 Operations,SlateFox Insurance payment for 2026-04,-9824.14,USD,Insurance,LG-VEN-013,SlateFox Insurance,CloudLedger,Logistics Platform,LG-206
LG-GL-00191,2026-04-24,6550 Software,SignalPeak AppSec payment for 2026-04,-14806.25,USD,Security,LG-VEN-014,SignalPeak AppSec,CloudLedger,Cold Chain Ops,LG-207
LG-GL-00192,2026-04-27,6510 Infrastructure,HelpHarbor Desk payment for 2026-04,-7806.88,USD,Support,LG-VEN-015,HelpHarbor Desk,CloudLedger,Customer Success,LG-208
LG-GL-00193,2026-04-03,6520 Professional Services,CloseFrame Accounting payment for 2026-04,-8219.4,USD,Finance,LG-VEN-016,CloseFrame Accounting,CloudLedger,Finance,LG-209
LG-GL-00194,2026-04-06,6530 Security,SkillHarbor Learning payment for 2026-04,-4998.59,USD,Training,LG-VEN-017,SkillHarbor Learning,CloudLedger,Security,LG-210
LG-GL-00195,2026-04-09,6540 Operations,Waypost Travel Desk payment for 2026-04,-8015.46,USD,Travel,LG-VEN-018,Waypost Travel Desk,CloudLedger,Supply Network,LG-211
LG-GL-00196,2026-04-12,6550 Software,Tundra Test Labs payment for 2026-04,-9897.27,USD,Device,LG-VEN-019,Tundra Test Labs,CloudLedger,Logistics Platform,LG-212
LG-GL-00197,2026-04-15,6510 Infrastructure,VectorPoint Research payment for 2026-04,-17574.4,USD,Research,LG-VEN-020,VectorPoint Research,CloudLedger,Cold Chain Ops,LG-213
LG-GL-00198,2026-04-18,6520 Professional Services,Linebird Communications payment for 2026-04,-4018.03,USD,Comms,LG-VEN-021,Linebird Communications,CloudLedger,Customer Success,LG-214
LG-GL-00199,2026-04-21,6530 Security,Pinehook Operations payment for 2026-04,-14939.12,USD,Ops,LG-VEN-022,Pinehook Operations,CloudLedger,Finance,LG-215
LG-GL-00200,2026-04-24,6540 Operations,Mossbank Data Exchange payment for 2026-04,-9644.92,USD,Data,LG-VEN-023,Mossbank Data Exchange,CloudLedger,Security,LG-216
LG-GL-00201,2026-04-27,6550 Software,Ironleaf GRC payment for 2026-04,-9057.82,USD,Security,LG-VEN-024,Ironleaf GRC,CloudLedger,Supply Network,LG-217
LG-GL-00202,2026-04-03,6510 Infrastructure,QuartzPay Services payment for 2026-04,-10851.05,USD,Payments,LG-VEN-025,QuartzPay Services,CloudLedger,Logistics Platform,LG-218
LG-GL-00203,2026-04-06,6520 Professional Services,HarborDesk Workplace payment for 2026-04,-6146.01,USD,Facilities,LG-VEN-026,HarborDesk Workplace,CloudLedger,Cold Chain Ops,LG-219
LG-GL-00204,2026-04-09,6530 Security,Northstar Design Office payment for 2026-04,-11654.45,USD,Design,LG-VEN-027,Northstar Design Office,CloudLedger,Customer Success,LG-220
LG-GL-00205,2026-04-12,6540 Operations,Watchtower Metrics payment for 2026-04,-6103.78,USD,Monitoring,LG-VEN-028,Watchtower Metrics,CloudLedger,Finance,LG-221
LG-GL-00206,2026-04-15,6550 Software,SafeCask Backups payment for 2026-04,-6136.22,USD,Backup,LG-VEN-029,SafeCask Backups,CloudLedger,Security,LG-222
LG-GL-00207,2026-04-18,6510 Infrastructure,KeelWorks Procurement payment for 2026-04,-12872.96,USD,Procurement,LG-VEN-030,KeelWorks Procurement,CloudLedger,Supply Network,LG-223
LG-GL-00208,2026-04-21,6520 Professional Services,Alder QA Studio payment for 2026-04,-10209.36,USD,QA,LG-VEN-031,Alder QA Studio,CloudLedger,Logistics Platform,LG-224
LG-GL-00209,2026-04-24,6530 Security,BridgeLoop Integrations payment for 2026-04,-13100.57,USD,Integration,LG-VEN-032,BridgeLoop Integrations,CloudLedger,Cold Chain Ops,LG-225
LG-GL-00210,2026-04-27,6540 Operations,Covefront Success Ops payment for 2026-04,-12153.48,USD,Customer,LG-VEN-033,Covefront Success Ops,CloudLedger,Customer Success,LG-226
LG-GL-00211,2026-04-03,6550 Software,PeopleField Systems payment for 2026-04,-9625.35,USD,HR,LG-VEN-034,PeopleField Systems,CloudLedger,Finance,LG-227
LG-GL-00212,2026-04-06,6510 Infrastructure,PayRun Office payment for 2026-04,-7588.52,USD,Payroll,LG-VEN-035,PayRun Office,CloudLedger,Security,LG-228
LG-GL-00213,2026-04-09,6520 Professional Services,Northgate Audit Partners payment for 2026-04,-17922,USD,Audit,LG-VEN-036,Northgate Audit Partners,CloudLedger,Supply Network,LG-229
LG-GL-00214,2026-04-12,6530 Security,RelayStack Compute payment for 2026-04,-9874.61,USD,Hosting,LG-VEN-037,RelayStack Compute,CloudLedger,Logistics Platform,LG-230
LG-GL-00215,2026-04-15,6540 Operations,Oakline Data Rooms payment for 2026-04,-4915.67,USD,Data,LG-VEN-038,Oakline Data Rooms,CloudLedger,Cold Chain Ops,LG-231
LG-GL-00216,2026-04-18,6550 Software,PaperTrail Systems payment for 2026-04,-5011.98,USD,Docs,LG-VEN-039,PaperTrail Systems,CloudLedger,Customer Success,LG-232
LG-GL-00217,2026-04-21,6510 Infrastructure,BeaconRisk Advisory payment for 2026-04,-15581.44,USD,Risk,LG-VEN-040,BeaconRisk Advisory,CloudLedger,Finance,LG-233
LG-GL-00218,2026-04-24,6520 Professional Services,Fieldstone Research payment for 2026-04,-8423.34,USD,Market,LG-VEN-041,Fieldstone Research,CloudLedger,Security,LG-234
LG-GL-00219,2026-04-27,6530 Security,Brightling Locale payment for 2026-04,-5103.13,USD,Localization,LG-VEN-042,Brightling Locale,CloudLedger,Supply Network,LG-235
LG-GL-00220,2026-04-03,6540 Operations,SummitFloor Events payment for 2026-04,-9697.45,USD,Events,LG-VEN-043,SummitFloor Events,CloudLedger,Logistics Platform,LG-200
LG-GL-00221,2026-04-15,6100 Rent,Office and lab rent,-43890,USD,rent,,,CloudLedger,Logistics Platform,LG-240
LG-GL-00222,2026-04-18,6110 Benefits,Benefits clearing,-71582.5,USD,benefits,,,CloudLedger,Cold Chain Ops,LG-241
LG-GL-00223,2026-04-21,6120 Taxes,Payroll taxes,-39919,USD,taxes,,,CloudLedger,Customer Success,LG-242
LG-GL-00224,2026-04-24,6600 Travel,Customer travel,-15466,USD,travel,,,CloudLedger,Finance,LG-243
LG-GL-00225,2026-04-27,6610 Meals,Team meals and meetings,-6479,USD,meals,,,CloudLedger,Security,LG-244
LG-GL-00226,2026-04-03,6620 Equipment,Laptop and device purchases,-25916,USD,equipment,,,CloudLedger,Supply Network,LG-245
LG-GL-00227,2026-04-06,6630 Fees,Bank and payment fees,-7628.5,USD,fees,,,CloudLedger,Logistics Platform,LG-246
LG-GL-00228,2026-04-09,6640 Refunds,Customer credit memo,-10032,USD,refunds,,,CloudLedger,Cold Chain Ops,LG-247
LG-GL-00229,2026-04-12,6650 Training,Training and enablement,-5643,USD,training,,,CloudLedger,Customer Success,LG-248
LG-GL-00230,2026-04-15,6660 Contractors,Short-term contractor pool,-33231,USD,contractors,,,CloudLedger,Finance,LG-249
LG-GL-00231,2026-04-18,6670 Data,External dataset purchase,-16511,USD,data,,,CloudLedger,Security,LG-250
LG-GL-00232,2026-04-21,6680 Events,Field workshop expense,-18392,USD,events,,,CloudLedger,Supply Network,LG-251
LG-GL-00233,2026-04-24,6690 FX,Foreign exchange adjustment,-2717,USD,fx,,,CloudLedger,Logistics Platform,LG-252
LG-GL-00234,2026-04-27,6700 Accrual,Month-end accrual reversal,11704,USD,accrual,,,CloudLedger,Cold Chain Ops,LG-253
LG-GL-00235,2026-04-03,6710 Tax Credit,Research credit receipt,23512.5,USD,tax credit,,,CloudLedger,Customer Success,LG-254
LG-GL-00236,2026-04-06,6720 Interest,Bank interest,1985.5,USD,interest,,,CloudLedger,Finance,LG-255
LG-GL-00237,2026-05-06,4000 Revenue,Lattice Grove Foods customer receipt - Urban Harvest Network North region,69680,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00238,2026-05-09,4000 Revenue,Lattice Grove Foods customer receipt - Cedar Pantry Co-op Enterprise,81405,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00239,2026-05-12,4000 Revenue,Lattice Grove Foods customer receipt - Ridgeway Grocers Enterprise,93130,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00240,2026-05-15,4000 Revenue,Lattice Grove Foods customer receipt - Blue Orchard Foods Enterprise,104855,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00241,2026-05-18,4000 Revenue,Lattice Grove Foods customer receipt - Meadow Freight Alliance Enterprise,116580,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00242,2026-05-09,6000 Payroll,Lattice Grove Foods payroll batch 1,-123190,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00243,2026-05-12,6000 Payroll,Lattice Grove Foods payroll batch 2,-131920,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00244,2026-05-15,6000 Payroll,Lattice Grove Foods payroll batch 3,-140650,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00245,2026-05-18,6000 Payroll,Lattice Grove Foods payroll batch 4,-149380,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00246,2026-05-12,6510 Infrastructure,SlateFox Insurance payment for 2026-05,-12208.64,USD,Insurance,LG-VEN-013,SlateFox Insurance,CloudLedger,Security,LG-204
LG-GL-00247,2026-05-15,6520 Professional Services,SignalPeak AppSec payment for 2026-05,-14375,USD,Security,LG-VEN-014,SignalPeak AppSec,CloudLedger,Supply Network,LG-205
LG-GL-00248,2026-05-18,6530 Security,HelpHarbor Desk payment for 2026-05,-7579.5,USD,Support,LG-VEN-015,HelpHarbor Desk,CloudLedger,Logistics Platform,LG-206
LG-GL-00249,2026-05-21,6540 Operations,CloseFrame Accounting payment for 2026-05,-7980,USD,Finance,LG-VEN-016,CloseFrame Accounting,CloudLedger,Cold Chain Ops,LG-207
LG-GL-00250,2026-05-24,6550 Software,SkillHarbor Learning payment for 2026-05,-4853,USD,Training,LG-VEN-017,SkillHarbor Learning,CloudLedger,Customer Success,LG-208
LG-GL-00251,2026-05-27,6510 Infrastructure,Waypost Travel Desk payment for 2026-05,-7782,USD,Travel,LG-VEN-018,Waypost Travel Desk,CloudLedger,Finance,LG-209
LG-GL-00252,2026-05-03,6520 Professional Services,Tundra Test Labs payment for 2026-05,-9609,USD,Device,LG-VEN-019,Tundra Test Labs,CloudLedger,Security,LG-210
LG-GL-00253,2026-05-06,6530 Security,VectorPoint Research payment for 2026-05,-13730,USD,Research,LG-VEN-020,VectorPoint Research,CloudLedger,Supply Network,LG-211
LG-GL-00254,2026-05-09,6540 Operations,Linebird Communications payment for 2026-05,-3901,USD,Comms,LG-VEN-021,Linebird Communications,CloudLedger,Logistics Platform,LG-212
LG-GL-00255,2026-05-12,6550 Software,Pinehook Operations payment for 2026-05,-14504,USD,Ops,LG-VEN-022,Pinehook Operations,CloudLedger,Cold Chain Ops,LG-213
LG-GL-00256,2026-05-15,6510 Infrastructure,Mossbank Data Exchange payment for 2026-05,-11985.92,USD,Data,LG-VEN-023,Mossbank Data Exchange,CloudLedger,Customer Success,LG-214
LG-GL-00257,2026-05-18,6520 Professional Services,Ironleaf GRC payment for 2026-05,-8794,USD,Security,LG-VEN-024,Ironleaf GRC,CloudLedger,Finance,LG-215
LG-GL-00258,2026-05-21,6530 Security,QuartzPay Services payment for 2026-05,-10535,USD,Payments,LG-VEN-025,QuartzPay Services,CloudLedger,Security,LG-216
LG-GL-00259,2026-05-24,6540 Operations,HarborDesk Workplace payment for 2026-05,-5967,USD,Facilities,LG-VEN-026,HarborDesk Workplace,CloudLedger,Supply Network,LG-217
LG-GL-00260,2026-05-27,6550 Software,Northstar Design Office payment for 2026-05,-11315,USD,Design,LG-VEN-027,Northstar Design Office,CloudLedger,Logistics Platform,LG-218
LG-GL-00261,2026-05-03,6510 Infrastructure,Watchtower Metrics payment for 2026-05,-5926,USD,Monitoring,LG-VEN-028,Watchtower Metrics,CloudLedger,Cold Chain Ops,LG-219
LG-GL-00262,2026-05-06,6520 Professional Services,SafeCask Backups payment for 2026-05,-5957.5,USD,Backup,LG-VEN-029,SafeCask Backups,CloudLedger,Customer Success,LG-220
LG-GL-00263,2026-05-09,6530 Security,KeelWorks Procurement payment for 2026-05,-10057,USD,Procurement,LG-VEN-030,KeelWorks Procurement,CloudLedger,Finance,LG-221
LG-GL-00264,2026-05-12,6540 Operations,Alder QA Studio payment for 2026-05,-9912,USD,QA,LG-VEN-031,Alder QA Studio,CloudLedger,Security,LG-222
LG-GL-00265,2026-05-15,6550 Software,BridgeLoop Integrations payment for 2026-05,-12719,USD,Integration,LG-VEN-032,BridgeLoop Integrations,CloudLedger,Supply Network,LG-223
LG-GL-00266,2026-05-18,6510 Infrastructure,Covefront Success Ops payment for 2026-05,-15103.36,USD,Customer,LG-VEN-033,Covefront Success Ops,CloudLedger,Logistics Platform,LG-224
LG-GL-00267,2026-05-21,6520 Professional Services,PeopleField Systems payment for 2026-05,-9345,USD,HR,LG-VEN-034,PeopleField Systems,CloudLedger,Cold Chain Ops,LG-225
LG-GL-00268,2026-05-24,6530 Security,PayRun Office payment for 2026-05,-7367.5,USD,Payroll,LG-VEN-035,PayRun Office,CloudLedger,Customer Success,LG-226
LG-GL-00269,2026-05-27,6540 Operations,Northgate Audit Partners payment for 2026-05,-17400,USD,Audit,LG-VEN-036,Northgate Audit Partners,CloudLedger,Finance,LG-227
LG-GL-00270,2026-05-03,6550 Software,RelayStack Compute payment for 2026-05,-9587,USD,Hosting,LG-VEN-037,RelayStack Compute,CloudLedger,Security,LG-228
LG-GL-00271,2026-05-06,6510 Infrastructure,Oakline Data Rooms payment for 2026-05,-4772.5,USD,Data,LG-VEN-038,Oakline Data Rooms,CloudLedger,Supply Network,LG-229
LG-GL-00272,2026-05-09,6520 Professional Services,PaperTrail Systems payment for 2026-05,-4866,USD,Docs,LG-VEN-039,PaperTrail Systems,CloudLedger,Logistics Platform,LG-230
LG-GL-00273,2026-05-12,6530 Security,BeaconRisk Advisory payment for 2026-05,-12173,USD,Risk,LG-VEN-040,BeaconRisk Advisory,CloudLedger,Cold Chain Ops,LG-231
LG-GL-00274,2026-05-15,6540 Operations,Fieldstone Research payment for 2026-05,-8178,USD,Market,LG-VEN-041,Fieldstone Research,CloudLedger,Customer Success,LG-232
LG-GL-00275,2026-05-18,6550 Software,Brightling Locale payment for 2026-05,-4954.5,USD,Localization,LG-VEN-042,Brightling Locale,CloudLedger,Finance,LG-233
LG-GL-00276,2026-05-21,6510 Infrastructure,SummitFloor Events payment for 2026-05,-12051.2,USD,Events,LG-VEN-043,SummitFloor Events,CloudLedger,Security,LG-234
LG-GL-00277,2026-05-24,6520 Professional Services,Warehouse Nine Services payment for 2026-05,-17763.5,USD,Ops,LG-VEN-044,Warehouse Nine Services,CloudLedger,Supply Network,LG-235
LG-GL-00278,2026-05-27,6530 Security,NorthFork ETL payment for 2026-05,-12664,USD,Data,LG-VEN-045,NorthFork ETL,CloudLedger,Logistics Platform,LG-200
LG-GL-00279,2026-05-03,6540 Operations,PatchHarbor Response payment for 2026-05,-8568,USD,Security,LG-VEN-046,PatchHarbor Response,CloudLedger,Cold Chain Ops,LG-201
LG-GL-00280,2026-05-15,6100 Rent,Office and lab rent,-44520,USD,rent,,,CloudLedger,Logistics Platform,LG-240
LG-GL-00281,2026-05-18,6110 Benefits,Benefits clearing,-72610,USD,benefits,,,CloudLedger,Cold Chain Ops,LG-241
LG-GL-00282,2026-05-21,6120 Taxes,Payroll taxes,-40492,USD,taxes,,,CloudLedger,Customer Success,LG-242
LG-GL-00283,2026-05-24,6600 Travel,Customer travel,-15688,USD,travel,,,CloudLedger,Finance,LG-243
LG-GL-00284,2026-05-27,6610 Meals,Team meals and meetings,-6572,USD,meals,,,CloudLedger,Security,LG-244
LG-GL-00285,2026-05-03,6620 Equipment,Laptop and device purchases,-26288,USD,equipment,,,CloudLedger,Supply Network,LG-245
LG-GL-00286,2026-05-06,6630 Fees,Bank and payment fees,-7738,USD,fees,,,CloudLedger,Logistics Platform,LG-246
LG-GL-00287,2026-05-09,6640 Refunds,Customer credit memo,-10176,USD,refunds,,,CloudLedger,Cold Chain Ops,LG-247
LG-GL-00288,2026-05-12,6650 Training,Training and enablement,-5724,USD,training,,,CloudLedger,Customer Success,LG-248
LG-GL-00289,2026-05-15,6660 Contractors,Short-term contractor pool,-33708,USD,contractors,,,CloudLedger,Finance,LG-249
LG-GL-00290,2026-05-18,6670 Data,External dataset purchase,-16748,USD,data,,,CloudLedger,Security,LG-250
LG-GL-00291,2026-05-21,6680 Events,Field workshop expense,-18656,USD,events,,,CloudLedger,Supply Network,LG-251
LG-GL-00292,2026-05-24,6690 FX,Foreign exchange adjustment,1908,USD,fx,,,CloudLedger,Logistics Platform,LG-252
LG-GL-00293,2026-05-27,6700 Accrual,Month-end accrual reversal,-11872,USD,accrual,,,CloudLedger,Cold Chain Ops,LG-253
LG-GL-00294,2026-05-03,6710 Tax Credit,Research credit receipt,23850,USD,tax credit,,,CloudLedger,Customer Success,LG-254
LG-GL-00295,2026-05-06,6720 Interest,Bank interest,2014,USD,interest,,,CloudLedger,Finance,LG-255
LG-GL-00296,2026-06-06,4000 Revenue,Lattice Grove Foods customer receipt - Cedar Pantry Co-op Enterprise,72025,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00297,2026-06-09,4000 Revenue,Lattice Grove Foods customer receipt - Ridgeway Grocers Enterprise,83750,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00298,2026-06-12,4000 Revenue,Lattice Grove Foods customer receipt - Blue Orchard Foods Enterprise,95475,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00299,2026-06-15,4000 Revenue,Lattice Grove Foods customer receipt - Meadow Freight Alliance Enterprise,107200,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00300,2026-06-18,4000 Revenue,Lattice Grove Foods customer receipt - Urban Harvest Network Enterprise,118925,USD,revenue,,,CloudLedger,Revenue,LG-REV
LG-GL-00301,2026-06-09,6000 Payroll,Lattice Grove Foods payroll batch 1,-126100,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00302,2026-06-12,6000 Payroll,Lattice Grove Foods payroll batch 2,-134830,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00303,2026-06-15,6000 Payroll,Lattice Grove Foods payroll batch 3,-143560,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00304,2026-06-18,6000 Payroll,Lattice Grove Foods payroll batch 4,-152290,USD,payroll,,,CloudLedger,People,LG-PAY
LG-GL-00305,2026-06-12,6510 Infrastructure,CloseFrame Accounting payment for 2026-06,-10214.4,USD,Finance,LG-VEN-016,CloseFrame Accounting,CloudLedger,Supply Network,LG-205
LG-GL-00306,2026-06-15,6520 Professional Services,SkillHarbor Learning payment for 2026-06,-4998.59,USD,Training,LG-VEN-017,SkillHarbor Learning,CloudLedger,Logistics Platform,LG-206
LG-GL-00307,2026-06-18,6530 Security,Waypost Travel Desk payment for 2026-06,-8015.46,USD,Travel,LG-VEN-018,Waypost Travel Desk,CloudLedger,Cold Chain Ops,LG-207
LG-GL-00308,2026-06-21,6540 Operations,Tundra Test Labs payment for 2026-06,-9897.27,USD,Device,LG-VEN-019,Tundra Test Labs,CloudLedger,Customer Success,LG-208
LG-GL-00309,2026-06-24,6550 Software,VectorPoint Research payment for 2026-06,-14141.9,USD,Research,LG-VEN-020,VectorPoint Research,CloudLedger,Finance,LG-209
LG-GL-00310,2026-06-27,6510 Infrastructure,Linebird Communications payment for 2026-06,-4018.03,USD,Comms,LG-VEN-021,Linebird Communications,CloudLedger,Security,LG-210
LG-GL-00311,2026-06-03,6520 Professional Services,Pinehook Operations payment for 2026-06,-14939.12,USD,Ops,LG-VEN-022,Pinehook Operations,CloudLedger,Supply Network,LG-211
LG-GL-00312,2026-06-06,6530 Security,Mossbank Data Exchange payment for 2026-06,-9644.92,USD,Data,LG-VEN-023,Mossbank Data Exchange,CloudLedger,Logistics Platform,LG-212
LG-GL-00313,2026-06-09,6540 Operations,Ironleaf GRC payment for 2026-06,-9057.82,USD,Security,LG-VEN-024,Ironleaf GRC,CloudLedger,Cold Chain Ops,LG-213
LG-GL-00314,2026-06-12,6550 Software,QuartzPay Services payment for 2026-06,-10851.05,USD,Payments,LG-VEN-025,QuartzPay Services,CloudLedger,Customer Success,LG-214
LG-GL-00315,2026-06-15,6510 Infrastructure,HarborDesk Workplace payment for 2026-06,-7637.76,USD,Facilities,LG-VEN-026,HarborDesk Workplace,CloudLedger,Finance,LG-215
LG-GL-00316,2026-06-18,6520 Professional Services,Northstar Design Office payment for 2026-06,-11654.45,USD,Design,LG-VEN-027,Northstar Design Office,CloudLedger,Security,LG-216
LG-GL-00317,2026-06-21,6530 Security,Watchtower Metrics payment for 2026-06,-6103.78,USD,Monitoring,LG-VEN-028,Watchtower Metrics,CloudLedger,Supply Network,LG-217
LG-GL-00318,2026-06-24,6540 Operations,SafeCask Backups payment for 2026-06,-6136.22,USD,Backup,LG-VEN-029,SafeCask Backups,CloudLedger,Logistics Platform,LG-218
LG-GL-00319,2026-06-27,6550 Software,KeelWorks Procurement payment for 2026-06,-10358.71,USD,Procurement,LG-VEN-030,KeelWorks Procurement,CloudLedger,Cold Chain Ops,LG-219
LG-GL-00320,2026-06-03,6510 Infrastructure,Alder QA Studio payment for 2026-06,-10209.36,USD,QA,LG-VEN-031,Alder QA Studio,CloudLedger,Customer Success,LG-220
LG-GL-00321,2026-06-06,6520 Professional Services,BridgeLoop Integrations payment for 2026-06,-13100.57,USD,Integration,LG-VEN-032,BridgeLoop Integrations,CloudLedger,Finance,LG-221
LG-GL-00322,2026-06-09,6530 Security,Covefront Success Ops payment for 2026-06,-12153.48,USD,Customer,LG-VEN-033,Covefront Success Ops,CloudLedger,Security,LG-222
LG-GL-00323,2026-06-12,6540 Operations,PeopleField Systems payment for 2026-06,-9625.35,USD,HR,LG-VEN-034,PeopleField Systems,CloudLedger,Supply Network,LG-223
LG-GL-00324,2026-06-15,6550 Software,PayRun Office payment for 2026-06,-7588.52,USD,Payroll,LG-VEN-035,PayRun Office,CloudLedger,Logistics Platform,LG-224
LG-GL-00325,2026-06-18,6510 Infrastructure,Northgate Audit Partners payment for 2026-06,-22272,USD,Audit,LG-VEN-036,Northgate Audit Partners,CloudLedger,Cold Chain Ops,LG-225
LG-GL-00326,2026-06-21,6520 Professional Services,RelayStack Compute payment for 2026-06,-9874.61,USD,Hosting,LG-VEN-037,RelayStack Compute,CloudLedger,Customer Success,LG-226
LG-GL-00327,2026-06-24,6530 Security,Oakline Data Rooms payment for 2026-06,-4915.67,USD,Data,LG-VEN-038,Oakline Data Rooms,CloudLedger,Finance,LG-227
LG-GL-00328,2026-06-27,6540 Operations,PaperTrail Systems payment for 2026-06,-5011.98,USD,Docs,LG-VEN-039,PaperTrail Systems,CloudLedger,Security,LG-228
LG-GL-00329,2026-06-03,6550 Software,BeaconRisk Advisory payment for 2026-06,-12538.19,USD,Risk,LG-VEN-040,BeaconRisk Advisory,CloudLedger,Supply Network,LG-229
LG-GL-00330,2026-06-06,6510 Infrastructure,Fieldstone Research payment for 2026-06,-8423.34,USD,Market,LG-VEN-041,Fieldstone Research,CloudLedger,Logistics Platform,LG-230
LG-GL-00331,2026-06-09,6520 Professional Services,Brightling Locale payment for 2026-06,-5103.13,USD,Localization,LG-VEN-042,Brightling Locale,CloudLedger,Cold Chain Ops,LG-231
LG-GL-00332,2026-06-12,6530 Security,SummitFloor Events payment for 2026-06,-9697.45,USD,Events,LG-VEN-043,SummitFloor Events,CloudLedger,Customer Success,LG-232
LG-GL-00333,2026-06-15,6540 Operations,Warehouse Nine Services payment for 2026-06,-18296.4,USD,Ops,LG-VEN-044,Warehouse Nine Services,CloudLedger,Finance,LG-233
LG-GL-00334,2026-06-18,6550 Software,NorthFork ETL payment for 2026-06,-13043.92,USD,Data,LG-VEN-045,NorthFork ETL,CloudLedger,Security,LG-234
LG-GL-00335,2026-06-21,6510 Infrastructure,PatchHarbor Response payment for 2026-06,-10967.04,USD,Security,LG-VEN-046,PatchHarbor Response,CloudLedger,Supply Network,LG-235
LG-GL-00336,2026-06-24,6520 Professional Services,LeadMesa Studio payment for 2026-06,-9522.35,USD,Sales,LG-VEN-047,LeadMesa Studio,CloudLedger,Logistics Platform,LG-200
LG-GL-00337,2026-06-27,6530 Security,ChartRiver BI payment for 2026-06,-6589.94,USD,BI,LG-VEN-048,ChartRiver BI,CloudLedger,Cold Chain Ops,LG-201
LG-GL-00338,2026-06-03,6540 Operations,CrateBridge Storage payment for 2026-06,-6805.72,USD,Storage,LG-VEN-049,CrateBridge Storage,CloudLedger,Customer Success,LG-202
